loan_amnt,int_rate,annual_inc,dti,delinq_2yrs,revol_bal,total_acc,actual_default,default_probability,risk_score,risk_band,decision
15000.0,21.45,60000.0,19.7,0.0,14170.0,18.0,0,0.515,51.5,High Risk,Reject
10000.0,12.69,112000.0,14.11,1.0,15460.0,48.0,0,0.15,15.0,Low Risk,Approve
15000.0,8.59,91000.0,23.91,0.0,14490.0,31.0,0,0.135,13.5,Low Risk,Approve
10500.0,8.39,92000.0,13.5,0.0,8534.0,38.0,0,0.095,9.5,Low Risk,Approve
25000.0,6.24,53000.0,23.79,0.0,41315.0,43.0,1,0.15,15.0,Low Risk,Approve
28775.0,18.92,60000.0,14.56,1.0,32737.0,23.0,0,0.265,26.5,Medium Risk,Manual Review
12000.0,12.49,60000.0,16.4,0.0,16807.0,15.0,0,0.205,20.5,Medium Risk,Manual Review
13600.0,17.57,43000.0,35.72,0.0,12798.0,21.0,0,0.415,41.5,Medium Risk,Manual Review
8000.0,8.46,45000.0,12.11,0.0,3745.0,11.0,0,0.095,9.5,Low Risk,Approve
28875.0,17.57,75000.0,33.9,0.0,16314.0,18.0,0,0.31,31.0,Medium Risk,Manual Review
15000.0,19.52,50000.0,28.19,0.0,17863.0,21.0,1,0.515,51.5,High Risk,Reject
35000.0,10.49,25000.0,18.39,0.0,25169.0,23.0,0,0.16,16.0,Low Risk,Approve
10000.0,13.57,110000.0,16.12,0.0,1584.0,37.0,0,0.125,12.5,Low Risk,Approve
20000.0,11.49,95000.0,18.97,0.0,28818.0,89.0,0,0.125,12.5,Low Risk,Approve
6000.0,18.24,32000.0,25.77,0.0,17906.0,35.0,0,0.31,31.0,Medium Risk,Manual Review
10000.0,10.99,60000.0,2.8,1.0,4236.0,20.0,0,0.125,12.5,Low Risk,Approve
20500.0,18.54,55000.0,38.12,0.0,14859.0,23.0,0,0.475,47.5,Medium Risk,Manual Review
10800.0,14.08,40000.0,15.03,0.0,342.0,10.0,0,0.395,39.5,Medium Risk,Manual Review
22400.0,14.85,23000.0,24.27,1.0,21850.0,16.0,1,0.365,36.5,Medium Risk,Manual Review
20000.0,12.79,72100.0,20.21,2.0,13113.0,46.0,0,0.16,16.0,Low Risk,Approve
15000.0,9.17,82000.0,10.14,0.0,15660.0,11.0,0,0.07,7.0,Low Risk,Approve
20000.0,20.5,61000.0,13.26,0.0,1703.0,11.0,1,0.415,41.5,Medium Risk,Manual Review
8400.0,12.99,70000.0,33.77,0.0,32587.0,50.0,1,0.125,12.5,Low Risk,Approve
12000.0,15.61,32000.0,14.33,1.0,8960.0,13.0,0,0.435,43.5,Medium Risk,Manual Review
10000.0,10.99,77200.0,16.71,0.0,6429.0,34.0,1,0.105,10.5,Low Risk,Approve
6000.0,15.31,52000.0,28.92,0.0,6550.0,25.0,0,0.295,29.5,Medium Risk,Manual Review
6000.0,7.14,120000.0,5.16,0.0,5523.0,7.0,0,0.03,3.0,Low Risk,Approve
8800.0,13.11,42000.0,16.31,0.0,6247.0,23.0,1,0.295,29.5,Medium Risk,Manual Review
5000.0,16.02,59000.0,29.94,0.0,5375.0,34.0,0,0.21,21.0,Medium Risk,Manual Review
15000.0,7.62,85000.0,1.19,0.0,3823.0,13.0,0,0.11,11.0,Low Risk,Approve
30000.0,17.86,97123.0,17.15,0.0,26662.0,33.0,0,0.33,33.0,Medium Risk,Manual Review
7700.0,12.99,60000.0,16.36,0.0,10843.0,23.0,0,0.145,14.5,Low Risk,Approve
11000.0,9.71,79000.0,11.32,1.0,4102.0,29.0,0,0.08,8.0,Low Risk,Approve
25000.0,14.31,120000.0,25.54,0.0,30996.0,36.0,0,0.155,15.5,Low Risk,Approve
16000.0,8.24,94000.0,20.77,0.0,13757.0,14.0,0,0.08,8.0,Low Risk,Approve
12000.0,8.18,44000.0,23.62,0.0,23138.0,21.0,0,0.085,8.5,Low Risk,Approve
8000.0,7.21,50000.0,7.8,1.0,11375.0,29.0,0,0.07,7.0,Low Risk,Approve
8775.0,19.99,26000.0,13.76,0.0,4489.0,26.0,1,0.265,26.5,Medium Risk,Manual Review
16700.0,13.99,38000.0,23.69,4.0,2448.0,20.0,0,0.47,47.0,Medium Risk,Manual Review
28200.0,22.15,83000.0,19.53,0.0,3111.0,33.0,1,0.445,44.5,Medium Risk,Manual Review
15000.0,16.2,118000.0,7.75,1.0,16726.0,23.0,0,0.115,11.5,Low Risk,Approve
5600.0,11.53,55000.0,11.15,0.0,5988.0,17.0,0,0.155,15.5,Low Risk,Approve
8000.0,11.67,60000.0,30.76,0.0,6599.0,26.0,0,0.075,7.5,Low Risk,Approve
2200.0,7.49,30000.0,8.24,0.0,3558.0,13.0,0,0.055,5.5,Low Risk,Approve
18800.0,18.99,43000.0,26.12,0.0,19020.0,18.0,0,0.64,64.0,High Risk,Reject
5000.0,13.98,42000.0,0.29,0.0,311.0,5.0,0,0.205,20.5,Medium Risk,Manual Review
11125.0,21.99,42000.0,36.66,2.0,20224.0,39.0,1,0.47,47.0,Medium Risk,Manual Review
11000.0,11.53,45000.0,32.56,0.0,20653.0,19.0,0,0.135,13.5,Low Risk,Approve
35000.0,13.99,90000.0,17.37,5.0,27866.0,33.0,1,0.29,29.0,Medium Risk,Manual Review
11900.0,10.49,55080.0,26.94,0.0,19474.0,18.0,0,0.19,19.0,Low Risk,Approve
30000.0,17.27,150000.0,11.24,1.0,21191.0,29.0,0,0.215,21.5,Medium Risk,Manual Review
6000.0,10.75,92000.0,5.73,0.0,14418.0,16.0,0,0.075,7.5,Low Risk,Approve
32000.0,8.9,170000.0,11.01,0.0,29637.0,20.0,0,0.055,5.5,Low Risk,Approve
6300.0,23.99,60000.0,28.42,2.0,8171.0,24.0,1,0.31,31.0,Medium Risk,Manual Review
35000.0,19.03,47000.0,39.66,1.0,49786.0,29.0,1,0.375,37.5,Medium Risk,Manual Review
4200.0,10.91,50000.0,4.87,0.0,3245.0,9.0,0,0.045,4.5,Low Risk,Approve
35000.0,18.06,65000.0,44.19,0.0,15942.0,37.0,1,0.29,29.0,Medium Risk,Manual Review
15000.0,15.31,70000.0,31.22,0.0,13103.0,42.0,0,0.35,35.0,Medium Risk,Manual Review
20000.0,9.17,55182.0,17.4,0.0,2988.0,22.0,0,0.125,12.5,Low Risk,Approve
15000.0,11.44,85000.0,19.16,0.0,7326.0,44.0,0,0.115,11.5,Low Risk,Approve
12000.0,7.39,147000.0,10.3,0.0,11181.0,16.0,0,0.03,3.0,Low Risk,Approve
12375.0,6.62,100000.0,26.64,0.0,15893.0,31.0,0,0.015,1.5,Low Risk,Approve
25000.0,19.52,75000.0,26.62,1.0,29594.0,20.0,1,0.395,39.5,Medium Risk,Manual Review
1000.0,7.89,43000.0,11.78,0.0,1323.0,26.0,0,0.105,10.5,Low Risk,Approve
11700.0,21.99,49000.0,22.7,0.0,9569.0,26.0,1,0.615,61.5,High Risk,Reject
9100.0,14.49,54000.0,31.73,0.0,8247.0,18.0,1,0.21,21.0,Medium Risk,Manual Review
10000.0,14.33,55000.0,4.35,0.0,6759.0,8.0,1,0.165,16.5,Low Risk,Approve
20000.0,12.39,70000.0,16.27,0.0,20142.0,31.0,0,0.23,23.0,Medium Risk,Manual Review
20000.0,9.99,116419.0,31.27,0.0,34839.0,29.0,1,0.135,13.5,Low Risk,Approve
6000.0,11.49,60000.0,16.28,0.0,11988.0,16.0,1,0.11,11.0,Low Risk,Approve
4000.0,15.61,60780.0,18.72,0.0,6776.0,18.0,0,0.225,22.5,Medium Risk,Manual Review
10000.0,15.99,31000.0,16.65,1.0,12279.0,45.0,1,0.295,29.5,Medium Risk,Manual Review
13000.0,11.39,40000.0,14.91,0.0,15130.0,21.0,1,0.095,9.5,Low Risk,Approve
8000.0,9.17,50000.0,12.87,0.0,6582.0,12.0,1,0.085,8.5,Low Risk,Approve
5000.0,18.75,45760.0,7.87,0.0,3507.0,8.0,0,0.14,14.0,Low Risk,Approve
20000.0,7.24,125000.0,12.46,0.0,37788.0,36.0,0,0.08,8.0,Low Risk,Approve
12800.0,7.9,49000.0,25.23,0.0,6542.0,38.0,0,0.265,26.5,Medium Risk,Manual Review
7000.0,10.64,73000.0,16.55,0.0,644.0,26.0,0,0.06,6.0,Low Risk,Approve
10700.0,10.99,33000.0,10.56,1.0,10240.0,20.0,0,0.125,12.5,Low Risk,Approve
16000.0,9.16,68000.0,34.35,0.0,20870.0,42.0,0,0.125,12.5,Low Risk,Approve
2000.0,8.67,90000.0,7.37,0.0,4627.0,13.0,1,0.13,13.0,Low Risk,Approve
16000.0,13.99,58000.0,26.38,0.0,11916.0,23.0,0,0.175,17.5,Low Risk,Approve
10625.0,23.4,40000.0,21.75,0.0,6237.0,13.0,0,0.53,53.0,High Risk,Reject
21000.0,10.75,61000.0,9.13,0.0,17624.0,12.0,0,0.125,12.5,Low Risk,Approve
12000.0,8.49,87500.0,14.52,0.0,18281.0,33.0,0,0.08,8.0,Low Risk,Approve
7000.0,8.18,80000.0,20.62,0.0,4782.0,39.0,0,0.12,12.0,Low Risk,Approve
6000.0,9.17,159000.0,10.55,0.0,15364.0,30.0,0,0.09,9.0,Low Risk,Approve
23550.0,30.94,60000.0,24.08,0.0,13087.0,29.0,0,0.355,35.5,Medium Risk,Manual Review
16000.0,16.24,68000.0,8.31,0.0,18298.0,27.0,1,0.14,14.0,Low Risk,Approve
2800.0,16.99,118000.0,15.4,0.0,22157.0,26.0,0,0.085,8.5,Low Risk,Approve
35000.0,25.49,116500.0,16.13,0.0,55099.0,27.0,1,0.27,27.0,Medium Risk,Manual Review
14250.0,23.99,30000.0,32.56,0.0,9970.0,14.0,1,0.51,51.0,High Risk,Reject
12000.0,14.47,80000.0,10.76,1.0,5959.0,20.0,0,0.16,16.0,Low Risk,Approve
15000.0,13.67,60000.0,25.04,2.0,22191.0,33.0,0,0.25,25.0,Medium Risk,Manual Review
5000.0,15.61,20020.0,12.29,0.0,4468.0,10.0,0,0.17,17.0,Low Risk,Approve
10000.0,10.99,100000.0,3.76,0.0,10560.0,10.0,1,0.1,10.0,Low Risk,Approve
20000.0,8.9,48000.0,30.68,0.0,19337.0,43.0,0,0.085,8.5,Low Risk,Approve
25000.0,19.03,100000.0,14.62,0.0,23268.0,25.0,0,0.2,20.0,Medium Risk,Manual Review
18000.0,6.49,45000.0,16.88,0.0,5720.0,48.0,1,0.06,6.0,Low Risk,Approve
14975.0,10.99,32600.0,25.99,0.0,21117.0,19.0,0,0.085,8.5,Low Risk,Approve
9900.0,13.98,45000.0,29.15,0.0,4020.0,40.0,0,0.205,20.5,Medium Risk,Manual Review
11000.0,13.33,210000.0,10.53,0.0,11577.0,38.0,1,0.17,17.0,Low Risk,Approve
4000.0,9.99,26280.0,23.29,0.0,8688.0,26.0,0,0.19,19.0,Low Risk,Approve
2275.0,18.54,38000.0,7.01,0.0,5463.0,19.0,0,0.21,21.0,Medium Risk,Manual Review
12000.0,18.99,45000.0,27.25,0.0,6998.0,26.0,0,0.6,60.0,High Risk,Reject
21000.0,11.39,67000.0,19.81,0.0,28478.0,22.0,1,0.125,12.5,Low Risk,Approve
21000.0,9.58,91000.0,12.63,0.0,6766.0,48.0,0,0.145,14.5,Low Risk,Approve
24000.0,12.74,95000.0,21.5,0.0,8506.0,21.0,0,0.21,21.0,Medium Risk,Manual Review
14600.0,10.15,47800.0,6.9,0.0,14084.0,30.0,0,0.11,11.0,Low Risk,Approve
21000.0,8.9,110000.0,14.03,0.0,31414.0,38.0,0,0.075,7.5,Low Risk,Approve
10100.0,16.29,32000.0,8.59,1.0,2788.0,13.0,0,0.23,23.0,Medium Risk,Manual Review
16000.0,8.24,55000.0,22.1,1.0,16324.0,21.0,0,0.145,14.5,Low Risk,Approve
11000.0,11.14,47160.0,19.52,0.0,15085.0,28.0,0,0.125,12.5,Low Risk,Approve
4375.0,13.11,15000.0,15.84,0.0,5289.0,11.0,0,0.255,25.5,Medium Risk,Manual Review
19800.0,13.33,95000.0,19.06,0.0,16493.0,39.0,0,0.205,20.5,Medium Risk,Manual Review
11000.0,6.49,36000.0,10.79,0.0,11158.0,19.0,0,0.045,4.5,Low Risk,Approve
20000.0,17.56,95000.0,17.86,0.0,10611.0,22.0,0,0.28,28.0,Medium Risk,Manual Review
35000.0,25.83,130000.0,12.32,0.0,17585.0,36.0,0,0.375,37.5,Medium Risk,Manual Review
8800.0,17.77,43000.0,24.06,0.0,12301.0,36.0,0,0.335,33.5,Medium Risk,Manual Review
35000.0,21.0,105000.0,24.13,3.0,34709.0,43.0,1,0.385,38.5,Medium Risk,Manual Review
20000.0,10.64,70000.0,6.19,0.0,10659.0,24.0,1,0.025,2.5,Low Risk,Approve
28000.0,6.03,90000.0,12.53,0.0,21440.0,26.0,0,0.015,1.5,Low Risk,Approve
16200.0,10.99,48000.0,14.83,0.0,24023.0,49.0,0,0.18,18.0,Low Risk,Approve
5500.0,10.42,10000.0,61.94,0.0,2859.0,18.0,0,0.18,18.0,Low Risk,Approve
15000.0,10.99,55000.0,5.67,0.0,0.0,12.0,0,0.155,15.5,Low Risk,Approve
8000.0,19.52,68000.0,18.44,0.0,10684.0,22.0,0,0.375,37.5,Medium Risk,Manual Review
6000.0,11.49,54000.0,34.22,1.0,16045.0,41.0,0,0.245,24.5,Medium Risk,Manual Review
12000.0,10.49,65000.0,11.91,1.0,945.0,10.0,0,0.155,15.5,Low Risk,Approve
4800.0,10.78,63000.0,19.41,0.0,20320.0,13.0,0,0.2,20.0,Medium Risk,Manual Review
10000.0,13.99,61000.0,25.1,0.0,8638.0,46.0,0,0.43,43.0,Medium Risk,Manual Review
6000.0,9.17,43000.0,15.99,0.0,6272.0,34.0,0,0.085,8.5,Low Risk,Approve
35000.0,11.55,90000.0,13.4,0.0,35992.0,22.0,1,0.11,11.0,Low Risk,Approve
10000.0,13.33,130000.0,23.11,1.0,10450.0,57.0,1,0.125,12.5,Low Risk,Approve
8400.0,7.99,45455.0,17.74,0.0,14372.0,22.0,0,0.085,8.5,Low Risk,Approve
25975.0,7.9,81241.0,30.96,0.0,40509.0,47.0,0,0.145,14.5,Low Risk,Approve
19350.0,13.99,44000.0,8.78,0.0,3225.0,22.0,1,0.235,23.5,Medium Risk,Manual Review
20000.0,7.97,134000.0,4.89,1.0,8347.0,22.0,0,0.09,9.0,Low Risk,Approve
8000.0,11.53,43000.0,24.53,0.0,22601.0,19.0,0,0.19,19.0,Low Risk,Approve
2675.0,17.57,160000.0,5.46,0.0,702.0,28.0,0,0.14,14.0,Low Risk,Approve
8400.0,9.71,50000.0,7.49,1.0,3930.0,22.0,0,0.095,9.5,Low Risk,Approve
1800.0,7.51,90000.0,28.31,0.0,46014.0,35.0,0,0.11,11.0,Low Risk,Approve
12000.0,9.17,79000.0,6.65,0.0,8547.0,19.0,0,0.035,3.5,Low Risk,Approve
2750.0,18.85,29000.0,25.2,0.0,3893.0,11.0,0,0.275,27.5,Medium Risk,Manual Review
11200.0,10.91,67500.0,15.92,0.0,25658.0,31.0,0,0.14,14.0,Low Risk,Approve
15000.0,12.79,65000.0,13.5,0.0,11190.0,20.0,1,0.205,20.5,Medium Risk,Manual Review
8000.0,9.67,52280.0,20.64,0.0,8330.0,20.0,0,0.14,14.0,Low Risk,Approve
3600.0,6.49,28000.0,17.06,0.0,0.0,6.0,0,0.08,8.0,Low Risk,Approve
20000.0,6.99,120000.0,19.7,0.0,21981.0,52.0,0,0.075,7.5,Low Risk,Approve
10000.0,7.89,40000.0,19.25,0.0,4760.0,21.0,0,0.15,15.0,Low Risk,Approve
14500.0,16.29,40000.0,35.34,0.0,16620.0,17.0,0,0.36,36.0,Medium Risk,Manual Review
2200.0,15.05,19200.0,9.75,0.0,561.0,8.0,0,0.185,18.5,Low Risk,Approve
14000.0,8.39,78000.0,10.72,0.0,8030.0,12.0,0,0.08,8.0,Low Risk,Approve
12000.0,9.75,43000.0,10.38,0.0,7543.0,14.0,0,0.08,8.0,Low Risk,Approve
12000.0,16.99,50000.0,20.4,0.0,22674.0,22.0,0,0.235,23.5,Medium Risk,Manual Review
30000.0,17.47,120000.0,8.57,1.0,12708.0,33.0,0,0.26,26.0,Medium Risk,Manual Review
11500.0,15.8,33000.0,28.95,0.0,16021.0,26.0,0,0.495,49.5,Medium Risk,Manual Review
1700.0,14.49,51000.0,20.64,0.0,10425.0,14.0,0,0.135,13.5,Low Risk,Approve
28000.0,5.32,111000.0,28.39,0.0,11710.0,31.0,0,0.075,7.5,Low Risk,Approve
11500.0,14.98,70000.0,7.17,0.0,2418.0,12.0,0,0.18,18.0,Low Risk,Approve
5600.0,11.53,110000.0,14.36,2.0,8270.0,21.0,0,0.105,10.5,Low Risk,Approve
10000.0,7.89,29500.0,25.55,0.0,5397.0,43.0,1,0.41,41.0,Medium Risk,Manual Review
20000.0,15.61,95000.0,23.77,0.0,6389.0,23.0,0,0.285,28.5,Medium Risk,Manual Review
12000.0,18.75,125000.0,19.18,4.0,6493.0,41.0,0,0.28,28.0,Medium Risk,Manual Review
20000.0,16.49,57000.0,10.13,0.0,5795.0,43.0,0,0.305,30.5,Medium Risk,Manual Review
20000.0,8.18,116200.0,16.4,0.0,31553.0,23.0,0,0.045,4.5,Low Risk,Approve
10000.0,14.09,55000.0,9.71,0.0,3859.0,15.0,0,0.135,13.5,Low Risk,Approve
11500.0,12.85,35000.0,12.76,1.0,11807.0,22.0,0,0.22,22.0,Medium Risk,Manual Review
12000.0,8.9,55000.0,19.97,0.0,34464.0,27.0,0,0.11,11.0,Low Risk,Approve
18250.0,16.99,42000.0,26.46,0.0,23704.0,26.0,0,0.385,38.5,Medium Risk,Manual Review
6025.0,10.64,35360.0,21.11,0.0,2519.0,11.0,1,0.11,11.0,Low Risk,Approve
20700.0,19.99,82700.0,33.18,4.0,14620.0,49.0,1,0.35,35.0,Medium Risk,Manual Review
30000.0,13.99,66000.0,22.04,0.0,35623.0,30.0,0,0.315,31.5,Medium Risk,Manual Review
15000.0,14.31,55000.0,15.64,0.0,9879.0,37.0,0,0.155,15.5,Low Risk,Approve
6000.0,7.49,42000.0,12.49,0.0,5000.0,19.0,0,0.075,7.5,Low Risk,Approve
18000.0,20.8,40000.0,21.57,0.0,4297.0,27.0,1,0.395,39.5,Medium Risk,Manual Review
16000.0,11.49,105000.0,23.97,0.0,11303.0,32.0,0,0.115,11.5,Low Risk,Approve
15000.0,7.99,75000.0,17.52,1.0,10247.0,22.0,0,0.115,11.5,Low Risk,Approve
3000.0,9.16,49000.0,15.63,4.0,1094.0,28.0,0,0.115,11.5,Low Risk,Approve
21600.0,17.99,46968.0,34.77,0.0,8126.0,16.0,0,0.345,34.5,Medium Risk,Manual Review
4500.0,14.33,28000.0,7.54,0.0,45.0,12.0,0,0.165,16.5,Low Risk,Approve
12000.0,10.99,42000.0,8.17,0.0,17288.0,16.0,0,0.09,9.0,Low Risk,Approve
1000.0,10.49,51000.0,9.48,0.0,1684.0,18.0,0,0.09,9.0,Low Risk,Approve
16000.0,11.49,96000.0,9.16,0.0,13589.0,17.0,0,0.065,6.5,Low Risk,Approve
16000.0,18.55,60000.0,22.76,0.0,24619.0,40.0,1,0.3,30.0,Medium Risk,Manual Review
28000.0,10.75,75000.0,20.21,0.0,40175.0,67.0,0,0.245,24.5,Medium Risk,Manual Review
22000.0,10.49,126000.0,7.69,1.0,21646.0,24.0,0,0.19,19.0,Low Risk,Approve
12000.0,9.99,55000.0,22.56,0.0,6485.0,21.0,0,0.17,17.0,Low Risk,Approve
12000.0,9.67,35211.0,17.87,3.0,14295.0,28.0,0,0.14,14.0,Low Risk,Approve
6000.0,10.65,40000.0,20.73,0.0,8840.0,23.0,0,0.115,11.5,Low Risk,Approve
12700.0,16.59,60000.0,19.36,0.0,10589.0,22.0,1,0.375,37.5,Medium Risk,Manual Review
5600.0,9.17,37440.0,21.19,0.0,1349.0,27.0,0,0.205,20.5,Medium Risk,Manual Review
20000.0,9.99,68500.0,20.15,1.0,14237.0,30.0,0,0.105,10.5,Low Risk,Approve
15000.0,8.9,73000.0,24.05,0.0,10462.0,27.0,0,0.065,6.5,Low Risk,Approve
22975.0,16.55,90000.0,26.12,0.0,13558.0,25.0,0,0.235,23.5,Medium Risk,Manual Review
15000.0,7.89,65000.0,18.54,3.0,15372.0,43.0,1,0.24,24.0,Medium Risk,Manual Review
24000.0,9.99,125000.0,28.73,0.0,13581.0,49.0,0,0.1,10.0,Low Risk,Approve
25000.0,11.49,100000.0,14.97,0.0,7131.0,9.0,0,0.19,19.0,Low Risk,Approve
5500.0,6.24,130000.0,13.94,0.0,0.0,35.0,0,0.1,10.0,Low Risk,Approve
14000.0,11.44,58446.0,24.8,0.0,27209.0,31.0,0,0.115,11.5,Low Risk,Approve
16125.0,15.77,34800.0,10.24,0.0,9530.0,23.0,0,0.285,28.5,Medium Risk,Manual Review
10425.0,5.32,45000.0,7.07,0.0,10449.0,18.0,0,0.095,9.5,Low Risk,Approve
10000.0,7.26,37000.0,28.32,0.0,7764.0,10.0,0,0.095,9.5,Low Risk,Approve
4800.0,12.62,47000.0,9.97,0.0,4348.0,8.0,0,0.1,10.0,Low Risk,Approve
40000.0,7.39,200000.0,5.18,0.0,4401.0,12.0,0,0.05,5.0,Low Risk,Approve
16000.0,10.9,30000.0,1.8,0.0,200.0,4.0,0,0.215,21.5,Medium Risk,Manual Review
5600.0,14.99,60000.0,27.12,0.0,39403.0,33.0,0,0.22,22.0,Medium Risk,Manual Review
8000.0,5.32,101000.0,12.1,1.0,6536.0,27.0,0,0.015,1.5,Low Risk,Approve
10000.0,15.05,83000.0,26.51,0.0,16609.0,43.0,0,0.225,22.5,Medium Risk,Manual Review
6000.0,6.62,130000.0,18.08,0.0,12839.0,46.0,0,0.125,12.5,Low Risk,Approve
12000.0,14.08,104720.0,26.44,0.0,45878.0,49.0,0,0.185,18.5,Low Risk,Approve
8000.0,18.25,53000.0,37.45,0.0,15673.0,17.0,0,0.365,36.5,Medium Risk,Manual Review
8875.0,15.8,35000.0,13.41,0.0,4312.0,4.0,0,0.27,27.0,Medium Risk,Manual Review
5600.0,13.33,40000.0,3.87,1.0,3569.0,21.0,0,0.135,13.5,Low Risk,Approve
35000.0,10.59,300000.0,10.28,0.0,45211.0,45.0,0,0.1,10.0,Low Risk,Approve
12000.0,16.02,38000.0,31.08,0.0,12674.0,15.0,0,0.71,71.0,High Risk,Reject
8000.0,8.18,47000.0,6.18,0.0,7029.0,39.0,0,0.07,7.0,Low Risk,Approve
22000.0,14.99,91992.0,23.15,0.0,17797.0,25.0,0,0.455,45.5,Medium Risk,Manual Review
15200.0,30.74,40000.0,31.98,0.0,16453.0,11.0,0,0.42,42.0,Medium Risk,Manual Review
25450.0,23.63,76000.0,25.61,0.0,36309.0,36.0,0,0.6,60.0,High Risk,Reject
10850.0,16.99,26000.0,16.2,0.0,12838.0,9.0,0,0.255,25.5,Medium Risk,Manual Review
20000.0,27.49,59500.0,13.59,0.0,11369.0,28.0,1,0.465,46.5,Medium Risk,Manual Review
4000.0,13.59,39000.0,4.97,0.0,3528.0,9.0,0,0.18,18.0,Low Risk,Approve
10000.0,15.88,75000.0,4.16,3.0,7708.0,21.0,1,0.16,16.0,Low Risk,Approve
30000.0,22.45,125000.0,18.72,0.0,58969.0,31.0,0,0.23,23.0,Medium Risk,Manual Review
5000.0,7.26,110000.0,10.55,1.0,15521.0,19.0,0,0.035,3.5,Low Risk,Approve
5450.0,5.32,93000.0,22.48,1.0,18001.0,43.0,0,0.1,10.0,Low Risk,Approve
40000.0,11.39,125000.0,8.72,0.0,14350.0,36.0,0,0.355,35.5,Medium Risk,Manual Review
24000.0,19.52,105000.0,20.13,1.0,13144.0,33.0,1,0.59,59.0,High Risk,Reject
13000.0,13.99,43000.0,21.27,0.0,5496.0,20.0,0,0.345,34.5,Medium Risk,Manual Review
10950.0,16.59,65000.0,32.27,1.0,24936.0,25.0,1,0.335,33.5,Medium Risk,Manual Review
2500.0,10.49,38000.0,14.4,1.0,4214.0,38.0,0,0.165,16.5,Low Risk,Approve
8400.0,14.33,22000.0,29.62,0.0,1442.0,10.0,1,0.29,29.0,Medium Risk,Manual Review
6000.0,8.39,56200.0,23.98,0.0,21343.0,31.0,0,0.105,10.5,Low Risk,Approve
16800.0,19.97,250000.0,3.05,0.0,21267.0,28.0,0,0.22,22.0,Medium Risk,Manual Review
2000.0,17.99,24000.0,27.61,0.0,2982.0,17.0,0,0.19,19.0,Low Risk,Approve
5000.0,6.62,50000.0,9.17,0.0,3246.0,14.0,0,0.045,4.5,Low Risk,Approve
7200.0,13.33,62000.0,39.02,2.0,18683.0,47.0,0,0.17,17.0,Low Risk,Approve
9600.0,8.38,94225.0,18.88,4.0,10729.0,35.0,0,0.105,10.5,Low Risk,Approve
3850.0,15.99,40000.0,29.52,2.0,4695.0,13.0,0,0.245,24.5,Medium Risk,Manual Review
11200.0,12.05,45000.0,33.31,0.0,15409.0,38.0,1,0.33,33.0,Medium Risk,Manual Review
9600.0,9.99,70000.0,3.67,0.0,9455.0,24.0,0,0.045,4.5,Low Risk,Approve
6000.0,10.49,65528.0,26.12,0.0,33318.0,22.0,0,0.185,18.5,Low Risk,Approve
17700.0,15.59,130000.0,10.54,0.0,9510.0,28.0,1,0.19,19.0,Low Risk,Approve
8875.0,18.75,26053.0,29.48,0.0,6642.0,13.0,0,0.285,28.5,Medium Risk,Manual Review
36500.0,10.49,57000.0,30.63,0.0,55984.0,17.0,0,0.285,28.5,Medium Risk,Manual Review
20000.0,13.61,120000.0,22.13,0.0,63789.0,29.0,0,0.255,25.5,Medium Risk,Manual Review
15000.0,15.61,58047.0,23.26,0.0,21231.0,16.0,1,0.27,27.0,Medium Risk,Manual Review
7375.0,10.99,52000.0,15.99,0.0,6719.0,44.0,0,0.105,10.5,Low Risk,Approve
12875.0,12.12,52000.0,28.18,0.0,9807.0,19.0,0,0.11,11.0,Low Risk,Approve
18525.0,12.05,62000.0,19.6,0.0,29950.0,24.0,1,0.13,13.0,Low Risk,Approve
3000.0,13.33,38000.0,39.48,0.0,17391.0,41.0,1,0.22,22.0,Medium Risk,Manual Review
13475.0,14.99,52000.0,26.13,0.0,9818.0,45.0,0,0.23,23.0,Medium Risk,Manual Review
15000.0,12.62,97000.0,6.0,0.0,5643.0,19.0,1,0.22,22.0,Medium Risk,Manual Review
14200.0,12.74,118000.0,17.03,0.0,6118.0,10.0,1,0.18,18.0,Low Risk,Approve
19800.0,13.99,120000.0,12.69,1.0,18446.0,25.0,0,0.165,16.5,Low Risk,Approve
20000.0,8.9,125000.0,3.23,0.0,2144.0,36.0,0,0.085,8.5,Low Risk,Approve
12000.0,13.11,62000.0,17.07,0.0,10024.0,13.0,0,0.215,21.5,Medium Risk,Manual Review
15000.0,15.81,40000.0,15.03,0.0,20566.0,17.0,0,0.16,16.0,Low Risk,Approve
15000.0,10.75,33556.0,35.05,1.0,3487.0,32.0,0,0.405,40.5,Medium Risk,Manual Review
8325.0,17.27,46000.0,12.0,0.0,3088.0,8.0,0,0.37,37.0,Medium Risk,Manual Review
3600.0,8.39,87000.0,16.0,1.0,3049.0,21.0,0,0.095,9.5,Low Risk,Approve
15000.0,13.67,66000.0,23.55,0.0,31220.0,26.0,1,0.36,36.0,Medium Risk,Manual Review
20000.0,16.02,70000.0,33.74,1.0,2667.0,33.0,1,0.23,23.0,Medium Risk,Manual Review
3600.0,9.99,120000.0,17.08,0.0,38340.0,32.0,0,0.135,13.5,Low Risk,Approve
16000.0,17.86,65000.0,18.48,0.0,4892.0,14.0,0,0.485,48.5,Medium Risk,Manual Review
8000.0,11.67,100000.0,19.22,1.0,20015.0,20.0,0,0.205,20.5,Medium Risk,Manual Review
10000.0,15.05,40000.0,5.61,0.0,5721.0,4.0,1,0.165,16.5,Low Risk,Approve
